CONTRACT_D,PREVIOUS_S,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRIC,SETTLEMENT,NET_CHANGE,OI_NO_CON,TRADED_QUA,TRD_NO_CON,TRADED_VAL
FUTSTKAXISBANK27-FEB-2025,1093.3500000,1095.6500000,1099.7500000,1091.2000000,1095.8500000,1095.8500000,0.2200000,954.0000000,122500.0000000,196.0000000,134221500.0000000
FUTSTKTECHM27-FEB-2025,1732.8500000,1732.0000000,1743.2500000,1720.0000000,1726.2000000,1726.2000000,-0.3800000,82.0000000,10800.0000000,18.0000000,18663450.0000000
FUTSTKAXISBANK26-DEC-2024,1078.3000000,1080.9500000,1085.1500000,1075.8000000,1080.4500000,1080.4500000,0.1900000,20164.0000000,18783125.0000000,30053.0000000,20305438937.5000000
FUTSTKAARTIIND26-DEC-2024,410.4500000,411.4500000,419.0500000,408.3000000,416.5500000,416.5500000,1.4800000,6437.0000000,6271000.0000000,6271.0000000,2605510600.0000000
FUTSTKAUBANK30-JAN-2025,544.9000000,541.7500000,552.8000000,540.0000000,551.5000000,551.5000000,1.2100000,21638.0000000,9887000.0000000,9887.0000000,5391561200.0000000
FUTSTKCOFORGE30-JAN-2025,9481.3000000,9411.8500000,9543.6000000,9390.3000000,9466.0500000,9466.0500000,-0.1600000,30766.0000000,878250.0000000,11710.0000000,8322293831.2500000
FUTSTKDMART26-DEC-2024,3457.0000000,3475.0000000,3532.9500000,3457.5500000,3466.4500000,3466.4500000,0.2700000,4653.0000000,930450.0000000,6203.0000000,3247497232.5000000
FUTSTKSUNTV30-JAN-2025,692.4500000,690.8500000,697.1000000,678.8000000,686.6000000,686.6000000,-0.8400000,5649.0000000,2843250.0000000,3791.0000000,1952828325.0000000
FUTSTKHDFCLIFE30-JAN-2025,626.0500000,622.5500000,633.0000000,622.5500000,627.5500000,627.5500000,0.2300000,20720.0000000,9049700.0000000,8227.0000000,5694327320.0000000
FUTSTKDABUR30-JAN-2025,511.6000000,513.9500000,517.9000000,508.9500000,510.5500000,510.5500000,-0.2000000,13519.0000000,9918750.0000000,7935.0000000,5091143062.5000000
FUTSTKHAL30-JAN-2025,4255.9000000,4259.0500000,4310.0000000,4232.0000000,4249.0500000,4249.0500000,-0.1600000,44739.0000000,3232500.0000000,21550.0000000,13813940820.0000000
FUTSTKBOSCHLTD27-FEB-2025,34770.0000000,34770.0000000,34770.0000000,34566.0000000,34566.0000000,34821.5500000,0.1400000,58.0000000,200.0000000,8.0000000,6941943.7500000
FUTSTKLAURUSLABS27-FEB-2025,572.0000000,571.0000000,582.0000000,571.0000000,574.3500000,574.3500000,0.4100000,121.0000000,91800.0000000,54.0000000,52871615.0000000
FUTSTKTORNTPHARM30-JAN-2025,3438.2000000,3372.3000000,3437.5500000,3372.3000000,3424.8000000,3424.8000000,-0.3800000,5944.0000000,816500.0000000,3266.0000000,2790895275.0000000
FUTSTKJINDALSTEL27-FEB-2025,952.6000000,945.8500000,958.0000000,942.5000000,954.9000000,954.9000000,0.2400000,276.0000000,21250.0000000,34.0000000,20242437.5000000
FUTSTKSBICARD26-DEC-2024,693.4000000,689.7000000,707.0000000,685.1500000,695.5500000,695.5500000,0.3100000,4863.0000000,7099200.0000000,8874.0000000,4955990680.0000000
FUTSTKNESTLEIND26-DEC-2024,2155.1000000,2151.2500000,2175.0000000,2147.1000000,2166.3000000,2166.3000000,0.5100000,6347.0000000,2566000.0000000,12830.0000000,5560376720.0000000
FUTSTKJSL26-DEC-2024,726.8000000,723.8000000,736.9500000,711.3000000,731.6000000,731.6000000,0.6600000,482.0000000,804450.0000000,1038.0000000,585270041.2500000
FUTSTKSYNGENE30-JAN-2025,848.4500000,842.4000000,857.1000000,841.4500000,852.9000000,852.9000000,0.5200000,4826.0000000,2117000.0000000,2117.0000000,1806035950.0000000
FUTSTKBALKRISIND27-FEB-2025,2851.3500000,2844.0000000,2848.5000000,2825.8500000,2831.9500000,2843.0500000,-0.2900000,15.0000000,3900.0000000,13.0000000,11056755.0000000
FUTSTKULTRACEMCO30-JAN-2025,11539.1500000,11549.9000000,11574.9000000,11428.7000000,11456.5500000,11456.5500000,-0.7100000,43179.0000000,808000.0000000,16160.0000000,9293304602.5000000
FUTSTKACC30-JAN-2025,2115.2500000,2094.3500000,2123.0000000,2090.2500000,2096.3500000,2096.3500000,-0.8900000,9602.0000000,1161000.0000000,3870.0000000,2446165290.0000000
FUTSTKMPHASIS30-JAN-2025,3003.3500000,3034.0000000,3034.0000000,2931.9000000,2954.7000000,2954.7000000,-1.6100000,11220.0000000,1545225.0000000,5619.0000000,4610802088.7500000
FUTSTKSHREECEM27-FEB-2025,26322.4000000,26034.0000000,26100.0500000,25400.0000000,25685.7000000,25685.7000000,-2.4100000,88.0000000,1850.0000000,74.0000000,47586547.5000000
FUTSTKTITAN27-FEB-2025,3438.6500000,3432.5500000,3463.6500000,3391.2000000,3395.9000000,3395.9000000,-1.2400000,418.0000000,23100.0000000,132.0000000,78950121.2500000
FUTSTKNESTLEIND30-JAN-2025,2167.7000000,2171.4000000,2185.6000000,2162.4500000,2176.6000000,2176.6000000,0.4100000,41001.0000000,2686200.0000000,13431.0000000,5846002840.0000000
FUTSTKOBEROIRLTY30-JAN-2025,2269.5500000,2295.0500000,2334.4000000,2246.7000000,2309.2000000,2309.2000000,1.7400000,15017.0000000,3160150.0000000,9029.0000000,7292814690.0000000
FUTSTKMARICO27-FEB-2025,643.7500000,642.0000000,646.9500000,636.2000000,641.3000000,641.3000000,-0.3800000,19.0000000,21600.0000000,18.0000000,13870140.0000000
FUTSTKNTPC26-DEC-2024,333.8000000,334.9500000,336.8500000,331.6000000,334.7000000,334.7000000,0.2600000,21290.0000000,31093500.0000000,20729.0000000,10402147200.0000000
FUTSTKRAMCOCEM26-DEC-2024,999.2000000,1000.0500000,1006.0000000,983.8000000,989.0500000,989.0500000,-1.0100000,2231.0000000,3040450.0000000,3577.0000000,3022091997.5000000
FUTSTKHFCL30-JAN-2025,112.5300000,113.0500000,116.8000000,111.0800000,114.2400000,114.2400000,1.5100000,5833.0000000,21281200.0000000,5128.0000000,2427606534.5000000
FUTIDXMIDCPNIFTY27-JAN-2025,12846.6500000,12823.7000000,12925.0000000,12766.4000000,12841.9500000,12841.9500000,-0.0300000,19371.0000000,520600.0000000,10412.0000000,6690365272.5000000
FUTSTKNYKAA30-JAN-2025,160.0200000,158.4200000,162.3500000,158.3100000,161.9300000,161.9300000,1.1900000,7664.0000000,12443100.0000000,4218.0000000,2000163985.5000000
FUTSTKIRFC26-DEC-2024,148.0800000,147.0400000,149.9900000,146.7300000,148.3200000,148.3200000,0.1600000,3500.0000000,14960100.0000000,4244.0000000,2223031944.0000000
FUTSTKVEDL30-JAN-2025,468.2000000,468.1500000,471.8000000,460.0000000,464.7000000,464.7000000,-0.7400000,73689.0000000,34317150.0000000,29841.0000000,15958661550.0000000
FUTSTKCANBK30-JAN-2025,101.8800000,101.9200000,102.2109009,100.6100000,101.4609009,101.4609009,-0.4100000,28244.0000000,86845500.0000000,12866.0000000,8806976572.5000000
FUTSTKSBICARD30-JAN-2025,685.3000000,681.3000000,696.7500000,675.9500000,685.8500000,685.8500000,0.0800000,22504.0000000,7358400.0000000,9198.0000000,5062736080.0000000
FUTSTKPIIND30-JAN-2025,3822.6000000,3776.0500000,3839.9500000,3776.0500000,3819.8000000,3819.8000000,-0.0700000,9369.0000000,441625.0000000,3533.0000000,1685160962.5000000
FUTSTKBERGEPAINT26-DEC-2024,444.3000000,442.0000000,446.2500000,441.1500000,443.8000000,443.8000000,-0.1100000,2577.0000000,2964720.0000000,2246.0000000,1315957896.0000000
FUTSTKIDFCFIRSTB26-DEC-2024,62.0700000,62.1400000,62.8000000,61.7500000,62.5000000,62.5000000,0.6900000,7492.0000000,154695000.0000000,20626.0000000,9627679200.0000000
FUTSTKLUPIN26-DEC-2024,2161.4500000,2167.0500000,2187.7500000,2148.9000000,2170.4000000,2170.4000000,0.4100000,8859.0000000,2163675.0000000,5091.0000000,4700497917.5000000
FUTSTKSBICARD27-FEB-2025,684.4000000,679.0000000,695.0500000,668.0500000,684.9500000,684.9500000,0.0800000,952.0000000,359200.0000000,449.0000000,246719080.0000000
FUTSTKBERGEPAINT27-FEB-2025,449.0500000,447.6500000,451.8500000,447.1000000,449.6500000,449.6500000,0.1300000,219.0000000,92400.0000000,70.0000000,41541786.0000000
FUTSTKIDEA27-FEB-2025,7.5900000,7.5500000,7.7100000,7.4600000,7.5800000,7.5800000,-0.1300000,2138.0000000,23360000.0000000,584.0000000,177855200.0000000
FUTSTKABB30-JAN-2025,7017.7000000,7033.7000000,7067.3000000,6881.8500000,6932.3500000,6932.3500000,-1.2100000,11141.0000000,703125.0000000,5625.0000000,4886373718.7500000
FUTSTKHINDALCO26-DEC-2024,635.2500000,630.0000000,638.5000000,626.5000000,628.5000000,628.5000000,-1.0600000,5726.0000000,16686600.0000000,11919.0000000,10514826770.0000000
FUTSTKADANIENT26-DEC-2024,2341.8500000,2346.6000000,2413.8500000,2337.5500000,2378.2500000,2378.2500000,1.5500000,16068.0000000,5179500.0000000,17265.0000000,12353904090.0000000
FUTSTKPVRINOX27-FEB-2025,1382.7500000,1394.4500000,1400.7500000,1378.9000000,1394.0500000,1394.0500000,0.8100000,253.0000000,31746.0000000,78.0000000,44239231.3000000
FUTSTKBSE26-DEC-2024,5548.5500000,5543.9500000,5565.3000000,5412.9000000,5452.1000000,5452.1000000,-1.7300000,3675.0000000,1231375.0000000,9851.0000000,6738002787.5000000
FUTSTKEICHERMOT27-FEB-2025,4808.9000000,4830.0000000,4867.0000000,4830.0000000,4845.9500000,4845.9500000,0.7700000,47.0000000,3150.0000000,18.0000000,15267446.2500000
FUTSTKASIANPAINT30-JAN-2025,2287.5000000,2280.6000000,2305.1500000,2280.6000000,2288.6500000,2288.6500000,0.0500000,62975.0000000,4349000.0000000,21745.0000000,9981162480.0000000
FUTSTKHFCL27-FEB-2025,113.0500000,111.8400000,117.1200000,111.8400000,114.9400000,114.9400000,1.6700000,136.0000000,236550.0000000,57.0000000,27109418.5000000
FUTSTKPIDILITIND27-FEB-2025,2991.0500000,3028.0000000,3028.0000000,3014.0000000,3014.0000000,3014.0000000,0.7600000,135.0000000,3250.0000000,13.0000000,9814737.5000000
FUTSTKDELHIVERY26-DEC-2024,359.9500000,361.8500000,366.4500000,350.0000000,355.8500000,355.8500000,-1.1300000,1410.0000000,5454925.0000000,3577.0000000,1952867115.0000000
FUTSTKSUNTV27-FEB-2025,714.7000000,692.6000000,692.6000000,681.6500000,684.0000000,700.2500000,-2.0200000,118.0000000,13500.0000000,18.0000000,9238612.5000000
FUTSTKJSWSTEEL27-FEB-2025,950.8500000,940.0000000,947.0000000,933.1000000,935.2500000,935.2500000,-1.6400000,101.0000000,21600.0000000,32.0000000,20296608.7500000
FUTSTKACC26-DEC-2024,2101.0500000,2090.6500000,2108.3500000,2075.5000000,2082.8500000,2082.8500000,-0.8600000,7426.0000000,1145400.0000000,3818.0000000,2397148095.0000000
FUTSTKPIIND27-FEB-2025,3847.0500000,3837.0000000,3845.5000000,3806.6000000,3844.4000000,3844.4000000,-0.0600000,116.0000000,10625.0000000,85.0000000,40671250.0000000
FUTSTKNESTLEIND27-FEB-2025,2176.0500000,2180.5000000,2200.0000000,2178.0500000,2184.6500000,2184.6500000,0.3900000,1089.0000000,66600.0000000,333.0000000,145626860.0000000
FUTSTKZYDUSLIFE26-DEC-2024,971.9500000,968.9000000,976.0000000,960.9000000,963.4500000,963.4500000,-0.8700000,3206.0000000,3172500.0000000,3525.0000000,3074016735.0000000
FUTSTKRELIANCE27-FEB-2025,1240.2000000,1240.2500000,1250.0000000,1238.4000000,1240.3500000,1240.3500000,0.0100000,11216.0000000,1386000.0000000,2772.0000000,1724463950.0000000
FUTSTKHINDPETRO30-JAN-2025,406.8500000,408.2000000,420.3000000,404.1000000,414.3500000,414.3500000,1.8400000,14192.0000000,20324925.0000000,10037.0000000,8418324431.2500000
FUTSTKGUJGASLTD27-FEB-2025,504.8000000,501.6000000,513.6500000,501.0000000,509.5500000,509.5500000,0.9400000,86.0000000,83750.0000000,67.0000000,42678812.5000000
FUTSTKZOMATO27-FEB-2025,277.9500000,274.5000000,280.6500000,273.0000000,278.9000000,278.9000000,0.3400000,935.0000000,874000.0000000,437.0000000,243552100.0000000
FUTSTKBHARTIARTL30-JAN-2025,1596.6000000,1600.0000000,1607.7500000,1584.5500000,1593.4500000,1593.4500000,-0.1900000,84984.0000000,16417900.0000000,34564.0000000,26226885623.7500000
FUTSTKLALPATHLAB26-DEC-2024,2941.4500000,2927.6500000,2962.3000000,2916.6500000,2929.3500000,2929.3500000,-0.4100000,2475.0000000,258450.0000000,1723.0000000,759820335.0000000
FUTSTKDRREDDY26-DEC-2024,1338.9500000,1339.4000000,1364.9500000,1331.8000000,1353.0000000,1353.0000000,1.0400000,4579.0000000,5088125.0000000,8141.0000000,6881227375.0000000
FUTSTKTATACOMM26-DEC-2024,1711.6500000,1722.6000000,1727.7000000,1701.3500000,1724.6000000,1724.6000000,0.7500000,6088.0000000,2456500.0000000,9826.0000000,4222188450.0000000
FUTSTKLICHSGFIN26-DEC-2024,582.6000000,584.2500000,592.9000000,583.2500000,585.0500000,585.0500000,0.4200000,9239.0000000,8258000.0000000,8258.0000000,4854663150.0000000
FUTSTKHDFCLIFE26-DEC-2024,621.6500000,620.8500000,628.1000000,618.5000000,622.5500000,622.5500000,0.1400000,7065.0000000,9005700.0000000,8187.0000000,5624086270.0000000
FUTSTKMRF26-DEC-2024,130337.1000000,130517.1000000,131260.0000000,129924.7500000,130387.5000000,130387.5000000,0.0300000,2115.0000000,21525.0000000,4305.0000000,2809323560.5000000
FUTSTKHDFCAMC26-DEC-2024,4253.7000000,4275.0000000,4276.6000000,4212.3500000,4222.6000000,4222.6000000,-0.7300000,2973.0000000,908850.0000000,6059.0000000,3858633757.5000000
FUTSTKJSWSTEEL26-DEC-2024,938.3500000,938.7000000,938.7000000,921.1500000,923.6000000,923.6000000,-1.5700000,7024.0000000,12455100.0000000,18452.0000000,11566837732.5000000
FUTSTKHINDPETRO26-DEC-2024,403.9500000,404.0500000,417.1000000,401.1000000,411.2500000,411.2500000,1.8000000,8165.0000000,16060275.0000000,7931.0000000,6601212045.0000000
FUTSTKAUROPHARMA26-DEC-2024,1254.0500000,1252.2000000,1267.1000000,1246.0000000,1261.0000000,1261.0000000,0.5500000,5008.0000000,3895650.0000000,7083.0000000,4908056615.0000000
FUTSTKBOSCHLTD26-DEC-2024,34552.8000000,34646.2500000,34741.1500000,34355.9500000,34487.7000000,34487.7000000,-0.1800000,1471.0000000,76125.0000000,3045.0000000,2627159986.2500000
FUTSTKICICIPRULI26-DEC-2024,649.4500000,650.5500000,667.4500000,645.9000000,661.1000000,661.1000000,1.7900000,1728.0000000,3597750.0000000,4797.0000000,2362726687.5000000
FUTSTKCHOLAFIN26-DEC-2024,1172.2000000,1174.8000000,1190.9500000,1164.9500000,1186.6500000,1186.6500000,1.2300000,2671.0000000,3589375.0000000,5743.0000000,4242012718.7500000
FUTSTKAPOLLOTYRE26-DEC-2024,529.6500000,530.1500000,540.2500000,529.6500000,536.1000000,536.1000000,1.2100000,2458.0000000,7281100.0000000,4283.0000000,3905032345.0000000
FUTSTKSIEMENS26-DEC-2024,6812.0500000,6777.6000000,6812.9000000,6589.7000000,6657.3500000,6657.3500000,-2.2700000,9735.0000000,913350.0000000,12178.0000000,6077546561.2500000
FUTSTKIEX26-DEC-2024,176.9700000,176.6500000,181.7500000,175.2500000,177.0800000,177.0800000,0.0600000,3134.0000000,14418750.0000000,3845.0000000,2578290750.0000000
FUTSTKRELIANCE26-DEC-2024,1223.8000000,1220.5500000,1233.5000000,1220.5500000,1223.8000000,1223.8000000,0.0000000,99616.0000000,52182500.0000000,104365.0000000,64100165600.0000000
FUTSTKPFC26-DEC-2024,455.9000000,455.4500000,458.5000000,450.0000000,452.3000000,452.3000000,-0.7800000,11045.0000000,17477200.0000000,13444.0000000,7949238115.0000000
FUTSTKEICHERMOT26-DEC-2024,4754.7500000,4714.6500000,4810.2500000,4714.6500000,4780.1500000,4780.1500000,0.5300000,3970.0000000,1325625.0000000,7575.0000000,6343097836.2500000
FUTSTKINDIAMART26-DEC-2024,2249.2500000,2276.6000000,2278.8000000,2237.5500000,2245.2500000,2245.2500000,-0.1700000,1697.0000000,430800.0000000,1436.0000000,970379925.0000000
FUTSTKGRASIM26-DEC-2024,2527.8000000,2526.5500000,2540.9000000,2498.7000000,2503.3000000,2503.3000000,-0.9600000,6100.0000000,2829000.0000000,11316.0000000,7130328837.5000000
FUTSTKBANKBARODA26-DEC-2024,246.3500000,244.8000000,247.7000000,243.6500000,245.3900000,245.4000000,-0.3800000,8567.0000000,53817075.0000000,18399.0000000,13205883717.0000000
FUTSTKBHARTIARTL26-DEC-2024,1584.9000000,1596.7000000,1596.7000000,1573.0000000,1581.7000000,1581.7000000,-0.2000000,11532.0000000,18221950.0000000,38362.0000000,28900765860.0000000
FUTSTKBRITANNIA26-DEC-2024,4698.8500000,4693.4500000,4764.0000000,4682.8500000,4743.5000000,4743.5000000,0.9500000,7030.0000000,792700.0000000,7927.0000000,3757495740.0000000
FUTSTKAUBANK26-DEC-2024,549.7000000,544.7000000,558.9000000,544.7000000,557.7000000,557.7000000,1.4500000,4038.0000000,10370000.0000000,10370.0000000,5715759000.0000000
FUTSTKIRCTC26-DEC-2024,787.7500000,789.0000000,792.7000000,778.2500000,789.9500000,789.9500000,0.2700000,6603.0000000,5372500.0000000,6140.0000000,4237101312.5000000
FUTSTKNAVINFLUOR26-DEC-2024,3311.2500000,3283.7500000,3426.0000000,3283.7500000,3380.6000000,3380.6000000,2.0900000,2743.0000000,652925.0000000,3731.0000000,2207859473.7500000
FUTSTKMANAPPURAM26-DEC-2024,185.9800000,184.5700000,189.7500000,181.0000000,187.0300000,187.0300000,0.5600000,13375.0000000,9747000.0000000,3249.0000000,1817272170.0000000
FUTSTKPIDILITIND26-DEC-2024,2956.1500000,2979.2000000,2992.1500000,2960.0500000,2976.5500000,2976.5500000,0.6900000,3027.0000000,731000.0000000,2924.0000000,2177044662.5000000
FUTSTKBATAINDIA26-DEC-2024,1335.6500000,1340.5000000,1362.7500000,1332.6500000,1357.0000000,1357.0000000,1.5900000,1705.0000000,1353000.0000000,3608.0000000,1825357068.7500000
FUTSTKMFSL26-DEC-2024,1102.9500000,1101.8000000,1113.1500000,1098.5000000,1101.1500000,1101.1500000,-0.1600000,1240.0000000,1502400.0000000,1878.0000000,1661683160.0000000
FUTSTKGODREJPROP26-DEC-2024,2890.0000000,2900.8000000,2900.8000000,2828.6500000,2866.9500000,2866.9500000,-0.7900000,3964.0000000,1364400.0000000,6064.0000000,3922358625.0000000
FUTSTKASHOKLEY26-DEC-2024,219.1000000,218.0000000,222.5500000,218.0000000,220.5500000,220.5500000,0.6600000,7334.0000000,22910000.0000000,9164.0000000,5061322800.0000000
FUTSTKINDUSINDBK26-DEC-2024,944.1000000,940.1500000,947.6000000,930.8500000,936.8000000,936.8000000,-0.7700000,21351.0000000,15225500.0000000,30451.0000000,14305530300.0000000
FUTSTKASTRAL26-DEC-2024,1722.3000000,1720.1500000,1748.0000000,1687.0000000,1691.3500000,1691.3500000,-1.7900000,3047.0000000,1673520.0000000,4560.0000000,2869412547.6000000
FUTSTKMARUTI26-DEC-2024,10805.5000000,10782.3000000,10888.3000000,10724.0000000,10745.6000000,10745.6000000,-0.5500000,14925.0000000,928200.0000000,18564.0000000,10039160532.5000000
FUTSTKVOLTAS26-DEC-2024,1698.4500000,1683.2500000,1705.5000000,1672.0000000,1678.8500000,1678.8500000,-1.1500000,3021.0000000,3004200.0000000,10014.0000000,5078234295.0000000
FUTSTKATUL26-DEC-2024,7039.2000000,7067.5500000,7123.9500000,7009.9000000,7090.0000000,7090.0000000,0.7200000,2343.0000000,219800.0000000,2198.0000000,1556434030.0000000
FUTSTKTATAMOTORS26-DEC-2024,721.4500000,721.4500000,744.3500000,721.0000000,735.8500000,735.8500000,1.9900000,53201.0000000,33156750.0000000,60285.0000000,24406113325.0000000
FUTSTKPOWERGRID26-DEC-2024,314.9500000,314.7000000,316.7500000,309.2000000,310.4500000,310.4500000,-1.4200000,8403.0000000,21184200.0000000,11769.0000000,6654577140.0000000
FUTSTKMPHASIS26-DEC-2024,2983.4000000,2965.9000000,3011.8000000,2916.4500000,2937.6500000,2937.6500000,-1.5300000,2728.0000000,1228425.0000000,4467.0000000,3652031432.5000000
FUTSTKBAJFINANCE26-DEC-2024,6874.9000000,6878.7500000,6893.0000000,6794.9000000,6813.6500000,6813.6500000,-0.8900000,13286.0000000,2691625.0000000,21533.0000000,18406299931.2500000
FUTSTKMARICO26-DEC-2024,635.8000000,633.1000000,644.5000000,624.0500000,632.9000000,632.9000000,-0.4500000,1734.0000000,7299600.0000000,6083.0000000,4642438800.0000000
FUTSTKINFY26-DEC-2024,1924.0500000,1926.4500000,1942.4500000,1903.6000000,1911.5500000,1911.5500000,-0.6400000,22623.0000000,13337200.0000000,33343.0000000,25674764900.0000000
FUTSTKCIPLA26-DEC-2024,1474.3000000,1466.2000000,1484.9500000,1460.6000000,1473.9500000,1473.9500000,-0.0200000,8000.0000000,4192500.0000000,12900.0000000,6187170486.2500000
FUTSTKINDHOTEL26-DEC-2024,860.9000000,859.2000000,873.5500000,853.1500000,863.0000000,863.0000000,0.2400000,2199.0000000,6178000.0000000,6178.0000000,5342993250.0000000
FUTSTKCUB26-DEC-2024,174.8100000,174.3200000,174.9700000,172.2500000,174.6800000,174.6800000,-0.0700000,1769.0000000,7275000.0000000,1455.0000000,1263640800.0000000
FUTSTKCOROMANDEL26-DEC-2024,1852.5000000,1846.8000000,1871.9500000,1838.1000000,1854.7000000,1854.7000000,0.1100000,4824.0000000,1279600.0000000,3656.0000000,2380371210.0000000
FUTSTKEXIDEIND26-DEC-2024,416.9500000,416.6500000,421.3500000,411.3000000,418.8000000,418.8000000,0.4400000,6551.0000000,12853800.0000000,7141.0000000,5373765000.0000000
FUTSTKSUNTV26-DEC-2024,703.6000000,704.1500000,710.2000000,686.3000000,692.9000000,692.9000000,-1.5200000,1473.0000000,2840250.0000000,3787.0000000,1974761250.0000000
FUTIDXBANKNIFTY24-DEC-2024,51303.1500000,51333.3500000,51347.7000000,51118.5000000,51227.3500000,51233.0000000,-0.1300000,69305.0000000,1397250.0000000,93150.0000000,71577664123.5000000
FUTSTKIOC26-DEC-2024,137.8700000,137.0900000,139.5400000,137.0900000,138.5300000,138.5300000,0.4700000,7498.0000000,45410625.0000000,9315.0000000,6298974873.7500000
FUTSTKDIVISLAB26-DEC-2024,5854.8500000,5899.3000000,5909.4500000,5765.5000000,5788.3500000,5788.3500000,-1.1300000,7157.0000000,1067700.0000000,10677.0000000,6220403970.0000000
FUTSTKDEEPAKNTR26-DEC-2024,2599.5500000,2616.9000000,2638.6500000,2580.2000000,2601.6500000,2601.6500000,0.0800000,2463.0000000,681300.0000000,2271.0000000,1781090190.0000000
FUTSTKHINDCOPPER26-DEC-2024,271.9500000,275.2000000,286.9500000,271.8500000,282.0000000,282.0000000,3.6900000,12413.0000000,4160500.0000000,1570.0000000,1177505240.0000000
FUTSTKCANFINHOME26-DEC-2024,729.1000000,731.0000000,734.7500000,718.1000000,727.4500000,727.4500000,-0.2200000,2835.0000000,2522325.0000000,2587.0000000,1830119167.5000000
FUTSTKABFRL26-DEC-2024,282.7500000,284.0000000,285.3000000,279.7500000,283.2500000,283.2500000,0.1700000,3456.0000000,14830400.0000000,5704.0000000,4204359120.0000000
FUTSTKPAGEIND26-DEC-2024,48687.9500000,48825.0000000,49044.4500000,48246.2500000,48794.4000000,48794.4000000,0.2100000,2728.0000000,54165.0000000,3611.0000000,2642634342.0000000
FUTSTKNATIONALUM26-DEC-2024,217.5300000,217.4900000,218.5200000,212.5200000,213.7300000,213.7300000,-1.7400000,5530.0000000,28042500.0000000,7478.0000000,6021799350.0000000
FUTSTKBHEL26-DEC-2024,240.4000000,241.0000000,243.5000000,238.5000000,239.7000000,239.7000000,-0.2900000,10287.0000000,29694000.0000000,11312.0000000,7162024143.7500000
FUTSTKBSOFT26-DEC-2024,575.4000000,571.0500000,586.3500000,570.7500000,578.5000000,578.5000000,0.5300000,4081.0000000,4930000.0000000,4930.0000000,2858701100.0000000
FUTSTKOBEROIRLTY26-DEC-2024,2268.4000000,2296.9500000,2325.3500000,2247.6000000,2296.9500000,2296.9500000,1.2500000,3017.0000000,2483250.0000000,7095.0000000,5709002477.5000000
FUTSTKASIANPAINT26-DEC-2024,2276.8000000,2276.5500000,2292.6500000,2270.5000000,2283.2500000,2283.2500000,0.2800000,13657.0000000,4252800.0000000,21264.0000000,9721698810.0000000
FUTSTKGLENMARK26-DEC-2024,1550.2500000,1562.0000000,1562.8000000,1530.1500000,1534.8500000,1534.8500000,-0.9900000,1174.0000000,1898050.0000000,2618.0000000,2934454610.0000000
FUTSTKTCS26-DEC-2024,4166.8000000,4171.9500000,4217.0500000,4163.8500000,4186.3000000,4186.3000000,0.4600000,24219.0000000,3830575.0000000,21889.0000000,16044795777.5000000
FUTSTKBEL26-DEC-2024,294.1500000,296.0000000,297.4000000,291.6000000,293.0000000,293.0000000,-0.3900000,11841.0000000,35656350.0000000,12511.0000000,10487265982.5000000
FUTSTKPIIND26-DEC-2024,3801.6000000,3790.4000000,3816.4500000,3763.3000000,3797.2500000,3797.2500000,-0.1100000,3933.0000000,391125.0000000,3129.0000000,1484316787.5000000
FUTSTKM&MFIN26-DEC-2024,265.8500000,264.8500000,267.6000000,263.5500000,264.4500000,264.4500000,-0.5200000,2739.0000000,13906000.0000000,6953.0000000,3691359000.0000000
FUTSTKOFSS26-DEC-2024,12246.3000000,12255.5500000,12450.0000000,12205.1500000,12330.9000000,12330.9000000,0.6900000,2414.0000000,316450.0000000,6329.0000000,3901560492.5000000
FUTSTKTRENT26-DEC-2024,6956.2500000,6960.6000000,7089.3000000,6897.4500000,7027.4500000,7027.4500000,1.0200000,5183.0000000,1283500.0000000,12835.0000000,9003885470.0000000
FUTSTKHINDUNILVR26-DEC-2024,2335.2000000,2339.3000000,2359.8500000,2330.8000000,2340.1500000,2340.1500000,0.2100000,7369.0000000,6101700.0000000,20339.0000000,14320677045.0000000
FUTSTKWIPRO26-DEC-2024,308.2000000,307.0500000,308.7000000,302.9000000,304.9000000,304.9000000,-1.0700000,5696.0000000,17883000.0000000,5961.0000000,5468323500.0000000
FUTSTKLAURUSLABS26-DEC-2024,565.8000000,564.5000000,574.5500000,562.5000000,567.0500000,567.0500000,0.2200000,4154.0000000,8981100.0000000,5283.0000000,5121244305.0000000
FUTSTKNAUKRI26-DEC-2024,8631.5000000,8654.5000000,8675.6500000,8535.0000000,8656.3000000,8656.3000000,0.2800000,2037.0000000,315675.0000000,4209.0000000,2715372150.0000000
FUTSTKSHRIRAMFIN26-DEC-2024,2879.5500000,2882.8500000,2899.0000000,2855.8000000,2885.0000000,2885.0000000,0.1800000,8261.0000000,1689900.0000000,11266.0000000,4871644995.0000000
FUTSTKLTIM26-DEC-2024,5736.7000000,5716.1000000,5779.0000000,5709.9500000,5733.4500000,5733.4500000,-0.0500000,4105.0000000,766800.0000000,5112.0000000,4408008097.5000000
FUTSTKBIOCON26-DEC-2024,329.9500000,332.0500000,347.8000000,332.0500000,344.7500000,344.7500000,4.4800000,4021.0000000,17055000.0000000,6822.0000000,5816968250.0000000
FUTSTKULTRACEMCO26-DEC-2024,11457.0500000,11474.8500000,11493.3500000,11343.0000000,11371.1500000,11371.1500000,-0.7400000,8030.0000000,829200.0000000,16584.0000000,9467956225.0000000
